date,fund_name,asset_family,portfolio_method,daily_return,growth_of_1,drawdown,active_target_rebalance_date
2022-09-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006472280093186292,1.1453195970736338,-0.18485756257660002,2022-09-01
2022-09-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01905057924805227,1.1671385988220324,-0.16932862697401507,2022-09-01
2022-09-29,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.016058054118707605,1.1483966240381156,-0.18266759283692757,2022-09-01
2022-09-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01478132164898331,1.1314218041576016,-0.19474884604134268,2022-09-01
2022-10-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.029670182067910097,1.1649912950825612,-0.1708568976929945,2022-10-03
2022-10-04,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.026359518238209964,1.1956999043726457,-0.14900108496564712,2022-10-03
2022-10-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0050880608610054286,1.1896161104876992,-0.15333101923799153,2022-10-03
2022-10-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.012113037939955787,1.175206245407379,-0.16358675272454548,2022-10-03
2022-10-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.019586816434043766,1.1521876964064428,-0.1799694254619323,2022-10-03
2022-10-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0061516481058452865,1.145099843146266,-0.18501396499252454,2022-10-03
2022-10-11,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0015485109363555503,1.143326643515935,-0.18627597978071064,2022-10-03
2022-10-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006563785960349044,1.1358220921451323,-0.19161709008022465,2022-10-03
2022-10-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.024887297988831013,1.1640896350146457,-0.1714986237119729,2022-10-03
2022-10-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.014724960672507524,1.1469484609197813,-0.18369827389493254,2022-10-03
2022-10-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01754337771585869,1.1670698109903197,-0.16937758438376405,2022-10-03
2022-10-18,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.010276683842038625,1.179063418459455,-0.16084154042636545,2022-10-03
2022-10-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.009660101069106548,1.1676735466702506,-0.1689478959588424,2022-10-03
2022-10-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.004052583672135858,1.1629414519206298,-0.17231580414637382,2022-10-03
2022-10-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.02238824144669403,1.1889776659345979,-0.15378541052798989,2022-10-03
2022-10-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.008210974266161594,1.1987403309526277,-0.1468371643101848,2022-10-03
2022-10-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01624630506857288,1.218215432067286,-0.13297642060839943,2022-10-03
2022-10-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.008276283250472895,1.228297728043172,-0.1258006878805158,2022-10-03
2022-10-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0011700794871728106,1.2268605220674476,-0.12682357056332738,2022-10-03
2022-10-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.022482997233168815,1.254444023790574,-0.10719194731623449,2022-10-03
2022-10-31,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006485542114846237,1.2463082742435632,-0.11298229154238881,2022-10-03
2022-11-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0009779191512326315,1.2475270629732857,-0.11211485993780557,2022-11-01
2022-11-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01621276922181446,1.2273011946033319,-0.12650993680911238,2022-11-01
2022-11-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0016039060153534373,1.2253327188346572,-0.12791093277581556,2022-11-01
2022-11-04,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.020082175733327882,1.249940065826091,-0.11039748687270567,2022-11-01
2022-11-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00569760505526856,1.2570617306639247,-0.10532888309673183,2022-11-01
2022-11-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.002300447917399596,1.254169925623576,-0.10738702740436956,2022-11-01
2022-11-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.027489088735346223,1.219693937248907,-0.13192414461437196,2022-11-01
2022-11-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.04980094497690886,1.2804358479065092,-0.08869314670452921,2022-11-01
2022-11-11,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00512081305909489,1.2869927205178022,-0.08402651466933109,2022-11-01
2022-11-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006204760225595811,1.2790072392749021,-0.08970991051881105,2022-11-01
2022-11-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.009237905405680183,1.2908225871645038,-0.08130073678045568,2022-11-01
2022-11-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00811103613078588,1.280352678521578,-0.08875233969775587,2022-11-01
2022-11-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0013397060388819122,1.278637382306264,-0.0899731436911797,2022-11-01
2022-11-18,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0063517518500854075,1.286758969664916,-0.08419287892299288,2022-11-01
2022-11-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0010952298279913665,1.2881682664699285,-0.08318985964730241,2022-11-01
2022-11-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.014957755633697303,1.3074363726148692,-0.069476437605411,2022-11-01
2022-11-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006010827141892969,1.315295146649681,-0.06388322132039859,2022-11-01
2022-11-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0007459475311061941,1.3162762878170002,-0.0631849273205154,2022-11-01
2022-11-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.016465606602184064,1.2946030002820224,-0.0786101557662523,2022-11-01
2022-11-29,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00477440036381863,1.3007839533175696,-0.07421107175872388,2022-11-01
2022-11-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.02254411712544115,1.3301089791160554,-0.05333997772701571,2022-11-01
2022-12-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.001458551637557386,1.328168946486436,-0.05472073025271218,2022-12-01
2022-12-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0021771491269633007,1.3310605683487386,-0.05266271631584529,2022-12-01
2022-12-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.014323103844228477,1.3119956496053218,-0.06623152660556286,2022-12-01
2022-12-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00848575349361596,1.3008623779380746,-0.07415525569089809,2022-12-01
2022-12-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0013106921608089593,1.29915734781702,-0.07536875313939007,2022-12-01
2022-12-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006943771556116961,1.3081783996557121,-0.06894832498754244,2022-12-01
2022-12-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.010229299829747187,1.294796650574835,-0.0784723317282332,2022-12-01
2022-12-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.013758222870627902,1.312610751465586,-0.06579374868670018,2022-12-01
2022-12-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00840093983284828,1.3236379154125981,-0.057945538177946454,2022-12-01
2022-12-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0070502927200720555,1.3143058806535532,-0.06458729789204198,2022-12-01
2022-12-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.019474111008136827,1.2887109420350589,-0.08280362869131364,2022-12-01
2022-12-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.014292386106456448,1.2702921876718787,-0.09591255336549809,2022-12-01
2022-12-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.007001602357112474,1.2613981068964537,-0.10224261416289004,2022-12-01
2022-12-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005030793167701909,1.2677439398743804,-0.09772618243996689,2022-12-01
2022-12-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.014111268852647525,1.2856334154462623,-0.08499395402167265,2022-12-01
2022-12-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0073551181896620976,1.276177429727076,-0.09172393163409864,2022-12-01
2022-12-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0066517954410988955,1.284666300936168,-0.08568226502328302,2022-12-01
2022-12-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0011972089562076575,1.286204314937387,-0.08458763564214944,2022-12-01
2022-12-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.013062428030047174,1.2694033636415811,-0.09654514376938927,2022-12-01
2022-12-29,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.010339334682425969,1.2825281498652685,-0.08720402164035801,2022-12-01
2022-12-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0020594853424159027,1.2798868019393852,-0.0890839115784059,2022-12-01
2023-01-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0026584074785175895,1.283289262585317,-0.08666232543664387,2023-01-03
2023-01-04,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01719636355193247,1.3053571712870256,-0.07095623873917567,2023-01-03
2023-01-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006398161482717766,1.2970052853125076,-0.07690041074823384,2023-01-03
2023-01-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.021646326801292352,1.3250806855813855,-0.056918695369151506,2023-01-03
2023-01-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.001410456979698589,1.3232117162797434,-0.05824887097769127,2023-01-03
2023-01-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006477263004084664,1.3317825065761735,-0.052148901230620215,2023-01-03
2023-01-11,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.009854624622986492,1.3449067232579417,-0.042808184453762665,2023-01-03
2023-01-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006130906177966945,1.353152220196353,-0.03693973123833083,2023-01-03
2023-01-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005691727721485745,1.3608539941994349,-0.03145825440915839,2023-01-03
2023-01-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.005455053399333297,1.353430462992381,-0.03674170135083987,2023-01-03
2023-01-18,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.019076356344101982,1.3276119411933753,-0.05511715990728472,2023-01-03
2023-01-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.003541716733315755,1.322909915765901,-0.05846366727306396,2023-01-03
2023-01-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.017274741218414148,1.345762842216031,-0.04219887077747142,2023-01-03
2023-01-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.009084215333275263,1.357988041662242,-0.03349799907315976,2023-01-03
2023-01-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006096632185283805,1.3497088880602135,-0.03939040627915158,2023-01-03
2023-01-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004576854502343766,1.355886309261385,-0.03499383593513583,2023-01-03
2023-01-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005127096341908244,1.3628380689976427,-0.030046156361439813,2023-01-03
2023-01-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0007787563641109872,1.3617767501781581,-0.03080151409006726,2023-01-03
2023-01-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01160748260514649,1.3459699502383724,-0.04205146865620102,2023-01-03
2023-01-31,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.011837168494018654,1.3619024233272299,-0.030712070482086795,2023-01-03
2023-02-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0033712260470577598,1.3664937042503018,-0.02744438176699726,2023-02-01
2023-02-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.003016119760268851,1.3623721955866295,-0.030377725985110238,2023-02-01
2023-02-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.009905803140443679,1.3488768048131343,-0.03998261335209108,2023-02-01
2023-02-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.004169660529656278,1.343252446440736,-0.043985559956980724,2023-02-01
2023-02-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.010813553685243936,1.357777778883158,-0.03364764648570728,2023-02-01
2023-02-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.009657824248689845,1.344664599725928,-0.04298050767825612,2023-02-01
2023-02-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.012543561797671679,1.3277977162221242,-0.05498494082177041,2023-02-01
2023-02-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.009090922583224581,1.3398686224664818,-0.0463938820787998,2023-02-01
2023-02-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.007392422399994732,1.3497734972842532,-0.03934442285190698,2023-02-01
2023-02-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0007314793334081626,1.3487861658662077,-0.040047122553114156,2023-02-01
2023-02-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005272726034190579,1.3558979457975264,-0.034985554024603904,2023-02-01
2023-02-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01526070862630486,1.335205982319705,-0.049712358304809356,2023-02-01
2023-02-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0050720977341930235,1.3419782775573097,-0.04489240651053572,2023-02-01
2023-02-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01526551904740005,1.3214922826000615,-0.05947261967126549,2023-02-01
2023-02-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.005793264290268781,1.3138365285494087,-0.06492134335774413,2023-02-01
2023-02-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0017676093366857082,1.3161588782641513,-0.06326848959372766,2023-02-01
2023-02-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.010223356100520579,1.3027033173667952,-0.07284502939518955,2023-02-01
2023-02-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.000524473330064652,1.303386550513741,-0.0723587613402703,2023-02-01
2023-02-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006307937717136301,1.295164869331747,-0.07821026449758317,2023-02-01
2023-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0006123366553801798,1.2959579462559994,-0.07764581885398203,2023-03-01
2023-03-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.008530173816211522,1.3070126927960637,-0.06977797736869684,2023-03-01
2023-03-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.009018118310413267,1.3187994878929103,-0.06138912511365591,2023-03-01
2023-03-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00014143166545126985,1.3186129678849414,-0.06152187441290169,2023-03-01
2023-03-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.016012353105287345,1.2974988714339568,-0.0765491175413906,2023-03-01
2023-03-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.001350509439991151,1.2957465869597073,-0.0777962466755191,2023-03-01
2023-03-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01932154792904205,1.2707107571758727,-0.09561465069572062,2023-03-01
2023-03-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.010592289600426092,1.257251020837489,-0.10519416222593414,2023-03-01
2023-03-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0025639054632137963,1.2604744935984453,-0.10289996464994955,2023-03-01
2023-03-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.012755102647838062,1.2765519751492753,-0.09145736161368045,2023-03-01
2023-03-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.008962364550884857,1.2651110509798353,-0.09960005194892141,2023-03-01
2023-03-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.010643027238041416,1.2785756623545608,-0.09001707077668286,2023-03-01
2023-03-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.006312741223135529,1.2705043450639173,-0.09576155752634052,2023-03-01
2023-03-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.008094795646955045,1.280788818105778,-0.08844193211839546,2023-03-01
2023-03-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0097739227638714,1.293307149090774,-0.0795324339681368,2023-03-01
2023-03-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.021710608490323503,1.2652286639191277,-0.09951634492229566,2023-03-01
2023-03-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004973385981564875,1.271521134419737,-0.09503789213550395,2023-03-01
2023-03-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.007473892241907017,1.2810243463616975,-0.08827430285831572,2023-03-01
2023-03-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0026150421258762185,1.2843742789917063,-0.08589010175304634,2023-03-01
2023-03-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0038397859508776085,1.2893060013038473,-0.08238011540819945,2023-03-01
2023-03-29,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.014769677282845776,1.3083486348619415,-0.06882716584445636,2023-03-01
2023-03-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004030821105767175,1.3136223541530447,-0.06507377473142517,2023-03-01
2023-03-31,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.012263446420659598,1.3297318915101815,-0.05360835706057443,2023-03-01
2023-04-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006594153174945207,1.3385003472844093,-0.04736770560354375,2023-04-03
2023-04-04,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.002138034478920501,1.3356385873918681,-0.049404466294696525,2023-04-03
2023-04-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.007243517757828708,1.3453133092176823,-0.04251881066578955,2023-04-03
2023-04-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0003596762132391816,1.3448294320210026,-0.042863193874217,2023-04-03
2023-04-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0034183589151950532,1.3494265416993683,-0.039591356739935635,2023-04-03
2023-04-11,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0023771277909102936,1.3526343010334339,-0.03730834266341165,2023-04-03
2023-04-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.001542951190380732,1.3505472523285045,-0.03879372890206878,2023-04-03
2023-04-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.008440542795450784,1.3619466042090618,-0.030680626235610964,2023-04-03
2023-04-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.004266209870324797,1.3561362541633297,-0.03481594611546168,2023-04-03
2023-04-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0020307098351919984,1.3588901733925196,-0.03285593736446779,2023-04-03
2023-04-18,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0009527398093688742,1.3601848421572709,-0.031934500714600245,2023-04-03
2023-04-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0035185975659095302,1.3553988990824692,-0.03534073362402679,2023-04-03
2023-04-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.007830007373280403,1.3447861157089174,-0.04289402279245391,2023-04-03
2023-04-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0018994726602732596,1.3422317312482133,-0.04471201942914371,2023-04-03
2023-04-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0013842442579919995,1.3440897078150884,-0.04338966752730966,2023-04-03
2023-04-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00920534024093117,1.3317169047403168,-0.05219559111571104,2023-04-03
2023-04-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.014601361207689546,1.3122720251878173,-0.06603482564407115,2023-04-03
2023-04-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01218569422004807,1.328262970820279,-0.05465381161719596,2023-04-03
2023-04-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006835780749996315,1.3373426852671453,-0.04819163234056645,2023-04-03
2023-05-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.003859027300249159,1.3321818433349109,-0.051864686815969785,2023-05-01
2023-05-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.013132855433719195,1.3146864917749679,-0.06431641081561978,2023-05-01
2023-05-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.009199919582276454,1.302591481774733,-0.07292462459057181,2023-05-01
2023-05-04,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.004410525844287575,1.2968463683798168,-0.07701351449341765,2023-05-01
2023-05-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.015603154309412698,1.3170812623812485,-0.06261201393455607,2023-05-01
2023-05-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00414205018110749,1.3116258456998688,-0.06649472201200646,2023-05-01
2023-05-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.002497360480391928,1.3083502431477574,-0.06882602120149095,2023-05-01
2023-05-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0014257079908060095,1.3064849177513287,-0.07015360338389454,2023-05-01
2023-05-11,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00871598132678584,1.2950976196044808,-0.07825812721357961,2023-05-01
2023-05-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00041283265319424877,1.2956322781909277,-0.07787760207067684,2023-05-01
2023-05-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0025503323051044476,1.298936571045534,-0.07552588352997736,2023-05-01
2023-05-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.014430891304797522,1.2801917585769496,-0.08886686901885499,2023-05-01
2023-05-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.009332381192233919,1.2921389960671459,-0.08036382732366543,2023-05-01
2023-05-18,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0021705517351020918,1.2949436506070524,-0.07836770943340021,2023-05-01
2023-05-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0010612496523837113,1.2935693921079892,-0.07934579138138964,2023-05-01
2023-05-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0006130986213046408,1.2943624777188525,-0.07878133955538724,2023-05-01
2023-05-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.005353936204232138,1.2874325435879939,-0.08371348549355595,2023-05-01
2023-05-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.01048455588690384,1.2739343851341267,-0.09332034266331513,2023-05-01
2023-05-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00480131765561055,1.2678178214786928,-0.09767359971006873,2023-05-01
2023-05-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006326274863756683,1.2758383854945363,-0.0919652348850104,2023-05-01
2023-05-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.001616512184249305,1.2737759771992514,-0.09343308414654072,2023-05-01
2023-05-31,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.002882089127706112,1.2701048413042322,-0.09604589079826009,2023-05-01
2023-06-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.001876588656188496,1.2724883056415937,-0.09434954077121727,2023-06-01
2023-06-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.019045954539378754,1.2967240600627348,-0.0771005632961782,2023-06-01
2023-06-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.008445952891639697,1.2857719897379891,-0.08489532846229952,2023-06-01
2023-06-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004070586956307066,1.2910058364282015,-0.08117031532268248,2023-06-01
2023-06-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004907412256675918,1.2973413342933295,-0.07666123926629931,2023-06-01
2023-06-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00440861214269849,1.3030608090529199,-0.07259059679390445,2023-06-01
2023-06-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.003853613128633492,1.2980393168117457,-0.07616447384571767,2023-06-01
2023-06-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0027834410806290835,1.3016523327704312,-0.07359303209047519,2023-06-01
2023-06-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006191775745087433,1.3097118721130157,-0.067856927896493,2023-06-01
2023-06-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.004249169595312654,1.304146684247413,-0.07181776189695666,2023-06-01
2023-06-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01018928538250303,1.317435006993855,-0.062360248185954315,2023-06-01
2023-06-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.001965602110749653,1.3200245600243776,-0.06051722151066574,2023-06-01
2023-06-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.008617262975769804,1.3086495612561728,-0.06861299167411516,2023-06-01
2023-06-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.003998700873779541,1.3138824594002392,-0.06488865363009555,2023-06-01
2023-06-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.003587640664821372,1.3091687212600993,-0.06824349712246813,2023-06-01
2023-06-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00017174315444726772,1.3093935620259922,-0.06808347432148709,2023-06-01
2023-06-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006955095004529345,1.3185005186482022,-0.06160190634910212,2023-06-01
2023-06-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.006662031572025558,1.3272844107311685,-0.055350268622071264,2023-06-01
2023-06-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.005400104878591537,1.3201169357095006,-0.06045147624504543,2023-06-01
